Class	Length	Reads
ensembl-sense_intronic_Match_Genome	16	789.05
ensembl-sense_intronic_Match_Genome	17	309.90
ensembl-sense_intronic_Match_Genome	18	107.89
ensembl-sense_intronic_Match_Genome	19	51.38
ensembl-sense_intronic_Match_Genome	20	45.05
ensembl-sense_intronic_Match_Genome	21	26.32
ensembl-sense_intronic_Match_Genome	22	19.47
ensembl-sense_intronic_Match_Genome	23	8.76
ensembl-sense_intronic_Match_Genome	24	11.00
ensembl-sense_intronic_Match_Genome	25	10.38
ensembl-sense_intronic_Match_Genome	26	9.40
ensembl-sense_intronic_Match_Genome	27	3.78
ensembl-sense_intronic_Match_Genome	28	2.29
ensembl-sense_intronic_Match_Genome	29	3.80
ensembl-sense_intronic_Match_Genome	30	5.65
ensembl-sense_intronic_Match_Genome	31	5.49
ensembl-sense_intronic_Match_Genome	32	2.10
ensembl-sense_intronic_Match_Genome	33	1.77
ensembl-sense_intronic_Match_Genome	34	0.39
ensembl-sense_intronic_Match_Genome	35	9.13
ensembl-sense_intronic_Match_Genome	36	4.58
ensembl-sense_intronic_Match_Genome	37	0.22
ensembl-sense_intronic_Match_Genome	39	0.50
ensembl-sense_intronic_Match_Genome	43	3.83
ensembl-sense_overlapping_Match_Genome	15	182.92
ensembl-sense_overlapping_Match_Genome	16	99.59
ensembl-sense_overlapping_Match_Genome	17	52.62
ensembl-sense_overlapping_Match_Genome	18	8.33
ensembl-sense_overlapping_Match_Genome	19	2.15
ensembl-sense_overlapping_Match_Genome	20	3.38
ensembl-sense_overlapping_Match_Genome	21	2.19
ensembl-sense_overlapping_Match_Genome	22	4.18
ensembl-sense_overlapping_Match_Genome	23	0.84
ensembl-sense_overlapping_Match_Genome	24	1.01
ensembl-sense_overlapping_Match_Genome	25	1.05
ensembl-sense_overlapping_Match_Genome	26	2.22
ensembl-sense_overlapping_Match_Genome	27	1.23
ensembl-sense_overlapping_Match_Genome	28	0.14
ensembl-sense_overlapping_Match_Genome	29	0.13
ensembl-sense_overlapping_Match_Genome	30	1.00
ensembl-sense_overlapping_Match_Genome	31	0.43
ensembl-sense_overlapping_Match_Genome	33	0.14
ensembl-sense_overlapping_Match_Genome	40	0.50
ensembl-snRNA_Match_Genome	15	695.73
ensembl-snRNA_Match_Genome	16	300.41
ensembl-snRNA_Match_Genome	17	154.40
ensembl-snRNA_Match_Genome	18	136.57
ensembl-snRNA_Match_Genome	19	123.90
ensembl-snRNA_Match_Genome	20	112.33
ensembl-snRNA_Match_Genome	21	98.87
ensembl-snRNA_Match_Genome	22	98.73
ensembl-snRNA_Match_Genome	23	78.11
ensembl-snRNA_Match_Genome	24	85.54
ensembl-snRNA_Match_Genome	25	76.00
ensembl-snRNA_Match_Genome	26	82.10
ensembl-snRNA_Match_Genome	27	69.57
ensembl-snRNA_Match_Genome	28	62.25
ensembl-snRNA_Match_Genome	29	68.00
ensembl-snRNA_Match_Genome	30	54.25
ensembl-snRNA_Match_Genome	31	57.00
ensembl-snRNA_Match_Genome	32	46.00
ensembl-snRNA_Match_Genome	33	54.33
ensembl-snRNA_Match_Genome	34	41.00
ensembl-snRNA_Match_Genome	35	35.00
ensembl-snRNA_Match_Genome	36	27.00
ensembl-snRNA_Match_Genome	37	37.00
ensembl-snRNA_Match_Genome	38	51.00
ensembl-snRNA_Match_Genome	39	19.00
ensembl-snRNA_Match_Genome	40	19.78
ensembl-snRNA_Match_Genome	43	287.22
ensembl-snoRNA_Match_Genome	15	569.72
ensembl-snoRNA_Match_Genome	16	368.95
ensembl-snoRNA_Match_Genome	17	235.86
ensembl-snoRNA_Match_Genome	18	238.15
ensembl-snoRNA_Match_Genome	19	174.98
ensembl-snoRNA_Match_Genome	20	155.78
ensembl-snoRNA_Match_Genome	21	124.62
ensembl-snoRNA_Match_Genome	22	87.82
ensembl-snoRNA_Match_Genome	23	105.99
ensembl-snoRNA_Match_Genome	24	80.94
ensembl-snoRNA_Match_Genome	25	157.45
ensembl-snoRNA_Match_Genome	26	142.75
ensembl-snoRNA_Match_Genome	27	59.50
ensembl-snoRNA_Match_Genome	28	99.28
ensembl-snoRNA_Match_Genome	29	129.64
ensembl-snoRNA_Match_Genome	30	60.06
ensembl-snoRNA_Match_Genome	31	80.94
ensembl-snoRNA_Match_Genome	32	55.50
ensembl-snoRNA_Match_Genome	33	50.39
ensembl-snoRNA_Match_Genome	34	68.49
ensembl-snoRNA_Match_Genome	35	33.33
ensembl-snoRNA_Match_Genome	36	15.50
ensembl-snoRNA_Match_Genome	37	18.25
ensembl-snoRNA_Match_Genome	38	8.75
ensembl-snoRNA_Match_Genome	39	26.57
ensembl-snoRNA_Match_Genome	40	39.04
ensembl-snoRNA_Match_Genome	43	1165.45
ensembl-antisense_Unmatch_Genome	16	2.00
ensembl-antisense_Unmatch_Genome	17	2.00
ensembl-antisense_Unmatch_Genome	18	2.00
ensembl-antisense_Unmatch_Genome	19	2.00
ensembl-antisense_Unmatch_Genome	22	1.00
ensembl-antisense_Unmatch_Genome	27	1.00
ensembl-antisense_Unmatch_Genome	28	1.00
ensembl-antisense_Unmatch_Genome	30	1.00
ensembl-antisense_Unmatch_Genome	43	2.00
ensembl-lincRNA_Unmatch_Genome	19	2.00
ensembl-lincRNA_Unmatch_Genome	22	2.00
ensembl-lincRNA_Unmatch_Genome	27	1.00
ensembl-lincRNA_Unmatch_Genome	30	2.00
ensembl-lincRNA_Unmatch_Genome	32	5.00
ensembl-lincRNA_Unmatch_Genome	35	1.00
ensembl-processed_transcript_Unmatch_Genome	18	1.00
ensembl-processed_transcript_Unmatch_Genome	19	1.00
ensembl-processed_transcript_Unmatch_Genome	20	2.00
ensembl-processed_transcript_Unmatch_Genome	21	1.00
ensembl-processed_transcript_Unmatch_Genome	22	1.00
ensembl-processed_transcript_Unmatch_Genome	43	1.00
ensembl-sense_intronic_Unmatch_Genome	27	1.00
ensembl-sense_intronic_Unmatch_Genome	32	1.00
Rfam-DNA_Match_Genome	15	1918.47
Rfam-DNA_Match_Genome	16	1739.71
Rfam-DNA_Match_Genome	17	1294.19
Rfam-DNA_Match_Genome	18	1403.88
Rfam-DNA_Match_Genome	19	511.08
Rfam-DNA_Match_Genome	20	351.72
Rfam-DNA_Match_Genome	21	397.98
Rfam-DNA_Match_Genome	22	576.25
Rfam-DNA_Match_Genome	23	882.42
Rfam-DNA_Match_Genome	24	1618.48
Rfam-DNA_Match_Genome	25	2378.46
Rfam-DNA_Match_Genome	26	6134.10
Rfam-DNA_Match_Genome	27	7556.11
Rfam-DNA_Match_Genome	28	2053.44
Rfam-DNA_Match_Genome	29	7258.73
Rfam-DNA_Match_Genome	30	7489.11
Rfam-DNA_Match_Genome	31	1870.94
Rfam-DNA_Match_Genome	32	748.59
Rfam-DNA_Match_Genome	33	76.87
Rfam-DNA_Match_Genome	34	94.72
Rfam-DNA_Match_Genome	35	68.32
Rfam-DNA_Match_Genome	36	52.39
Rfam-DNA_Match_Genome	37	57.95
Rfam-DNA_Match_Genome	38	11.82
Rfam-DNA_Match_Genome	39	9.50
Rfam-DNA_Match_Genome	40	5.22
Rfam-DNA_Match_Genome	43	52.44
Rfam-antisense_Match_Genome	15	2.00
Rfam-antisense_Match_Genome	16	2.00
Rfam-gene_region_Match_Genome	15	4.20
Rfam-gene_region_Match_Genome	16	8.24
Rfam-gene_region_Match_Genome	17	5.72
Rfam-gene_region_Match_Genome	18	2.07
Rfam-gene_region_Match_Genome	19	2.31
Rfam-gene_region_Match_Genome	20	1.05
Rfam-gene_region_Match_Genome	21	0.95
Rfam-gene_region_Match_Genome	22	1.46
Rfam-gene_region_Match_Genome	23	1.47
Rfam-gene_region_Match_Genome	24	1.43
Rfam-gene_region_Match_Genome	25	1.09
Rfam-gene_region_Match_Genome	26	0.66
Rfam-gene_region_Match_Genome	27	0.43
Rfam-gene_region_Match_Genome	28	0.58
Rfam-gene_region_Match_Genome	30	0.01
Rfam-gene_region_Match_Genome	31	0.16
Rfam-gene_region_Match_Genome	32	0.14
Rfam-gene_region_Match_Genome	33	0.29
Rfam-gene_region_Match_Genome	34	0.01
Rfam-gene_region_Match_Genome	43	0.03
Rfam-mRNA_Match_Genome	15	110.31
Rfam-mRNA_Match_Genome	16	84.75
Rfam-mRNA_Match_Genome	17	88.93
Rfam-mRNA_Match_Genome	18	77.14
Rfam-mRNA_Match_Genome	19	40.15
Rfam-mRNA_Match_Genome	20	19.55
Rfam-mRNA_Match_Genome	21	21.48
Rfam-mRNA_Match_Genome	22	21.49
Rfam-mRNA_Match_Genome	23	14.71
Rfam-mRNA_Match_Genome	24	13.97
Rfam-mRNA_Match_Genome	25	9.00
Rfam-mRNA_Match_Genome	26	5.72
Rfam-mRNA_Match_Genome	27	11.76
Rfam-mRNA_Match_Genome	28	9.91
Rfam-mRNA_Match_Genome	29	9.72
Rfam-mRNA_Match_Genome	30	8.04
Rfam-mRNA_Match_Genome	31	5.18
Rfam-mRNA_Match_Genome	32	6.12
Rfam-mRNA_Match_Genome	33	9.64
Rfam-mRNA_Match_Genome	34	3.08
Rfam-mRNA_Match_Genome	35	2.79
Rfam-mRNA_Match_Genome	36	3.72
Rfam-mRNA_Match_Genome	37	1.25
Rfam-mRNA_Match_Genome	38	2.11
Rfam-mRNA_Match_Genome	39	0.37
Rfam-mRNA_Match_Genome	40	0.49
Rfam-mRNA_Match_Genome	43	7.58
Rfam-mt_DNA_Match_Genome	15	7.17
Rfam-mt_DNA_Match_Genome	16	2.00
Rfam-mt_DNA_Match_Genome	17	4.00
Rfam-mt_DNA_Match_Genome	18	4.50
Rfam-mt_DNA_Match_Genome	19	4.50
Rfam-mt_DNA_Match_Genome	20	4.00
Rfam-mt_DNA_Match_Genome	29	2.00
Rfam-other_Match_Genome	15	27.25
Rfam-other_Match_Genome	16	55.55
Rfam-other_Match_Genome	17	30.59
Rfam-other_Match_Genome	18	22.51
Rfam-other_Match_Genome	19	4.24
Rfam-other_Match_Genome	20	1.98
Rfam-other_Match_Genome	21	1.17
Rfam-other_Match_Genome	22	0.92
Rfam-other_Match_Genome	23	1.34
Rfam-other_Match_Genome	24	0.73
Rfam-other_Match_Genome	25	0.31
Rfam-other_Match_Genome	26	2.35
Rfam-other_Match_Genome	27	0.82
Rfam-other_Match_Genome	28	1.41
Rfam-other_Match_Genome	29	1.18
Rfam-other_Match_Genome	30	0.12
Rfam-other_Match_Genome	31	2.22
Rfam-other_Match_Genome	32	1.18
Rfam-other_Match_Genome	33	0.48
Rfam-other_Match_Genome	34	0.27
Rfam-other_Match_Genome	35	0.48
Rfam-other_Match_Genome	36	0.48
Rfam-other_Match_Genome	43	2.60
Rfam-other_RNA_Match_Genome	15	6.50
Rfam-other_RNA_Match_Genome	20	1.00
Rfam-pseudogene_Match_Genome	16	0.05
Rfam-rRNA_Match_Genome	15	27.10
Rfam-rRNA_Match_Genome	16	24.53
Rfam-rRNA_Match_Genome	17	26.41
Rfam-rRNA_Match_Genome	18	32.73
Rfam-rRNA_Match_Genome	19	15.72
Rfam-rRNA_Match_Genome	20	12.53
Rfam-rRNA_Match_Genome	21	13.26
Rfam-rRNA_Match_Genome	22	11.38
Rfam-rRNA_Match_Genome	23	8.74
Rfam-rRNA_Match_Genome	24	6.89
Rfam-rRNA_Match_Genome	25	4.13
Rfam-rRNA_Match_Genome	26	2.83
Rfam-rRNA_Match_Genome	27	3.72
Rfam-rRNA_Match_Genome	28	4.99
Rfam-rRNA_Match_Genome	29	4.20
Rfam-rRNA_Match_Genome	30	3.73
Rfam-rRNA_Match_Genome	31	2.51
Rfam-rRNA_Match_Genome	32	2.96
Rfam-rRNA_Match_Genome	33	4.72
Rfam-rRNA_Match_Genome	34	1.75
Rfam-rRNA_Match_Genome	35	1.41
Rfam-rRNA_Match_Genome	36	1.41
Rfam-rRNA_Match_Genome	37	0.81
Rfam-rRNA_Match_Genome	38	1.07
Rfam-rRNA_Match_Genome	39	0.13
Rfam-rRNA_Match_Genome	40	0.29
Rfam-rRNA_Match_Genome	43	3.35
Rfam-scRNA_Match_Genome	16	1.00
Rfam-snRNA_Match_Genome	17	2.00
Rfam-snoRNA_Match_Genome	16	0.17
Rfam-snoRNA_Match_Genome	17	0.17
Rfam-snoRNA_Match_Genome	18	0.17
Rfam-snoRNA_Match_Genome	20	0.17
Rfam-snoRNA_Match_Genome	21	0.17
Rfam-snoRNA_Match_Genome	22	0.50
Rfam-snoRNA_Match_Genome	23	0.33
Rfam-snoRNA_Match_Genome	24	0.50
Rfam-snoRNA_Match_Genome	26	0.33
Rfam-snoRNA_Match_Genome	27	0.17
Rfam-snoRNA_Match_Genome	28	0.67
Rfam-snoRNA_Match_Genome	29	0.17
Rfam-snoRNA_Match_Genome	34	0.17
Rfam-snoRNA_Match_Genome	43	2.00
Rfam-DNA_Unmatch_Genome	16	16.13
Rfam-DNA_Unmatch_Genome	17	82.34
Rfam-DNA_Unmatch_Genome	18	203.95
Rfam-DNA_Unmatch_Genome	19	301.75
Rfam-DNA_Unmatch_Genome	20	252.99
Rfam-DNA_Unmatch_Genome	21	223.14
Rfam-DNA_Unmatch_Genome	22	231.74
Rfam-DNA_Unmatch_Genome	23	285.96
Rfam-DNA_Unmatch_Genome	24	425.84
Rfam-DNA_Unmatch_Genome	25	387.83
Rfam-DNA_Unmatch_Genome	26	1105.25
Rfam-DNA_Unmatch_Genome	27	1740.14
Rfam-DNA_Unmatch_Genome	28	4136.15
Rfam-DNA_Unmatch_Genome	29	7908.00
Rfam-DNA_Unmatch_Genome	30	6178.33
Rfam-DNA_Unmatch_Genome	31	2249.22
Rfam-DNA_Unmatch_Genome	32	290.14
Rfam-DNA_Unmatch_Genome	33	231.45
Rfam-DNA_Unmatch_Genome	34	247.08
Rfam-DNA_Unmatch_Genome	35	102.67
Rfam-DNA_Unmatch_Genome	36	88.15
Rfam-DNA_Unmatch_Genome	37	61.08
Rfam-DNA_Unmatch_Genome	38	30.58
Rfam-DNA_Unmatch_Genome	39	30.22
Rfam-DNA_Unmatch_Genome	40	39.09
Rfam-DNA_Unmatch_Genome	43	122.31
Rfam-gene_region_Unmatch_Genome	18	1.00
Rfam-gene_region_Unmatch_Genome	19	6.00
Rfam-gene_region_Unmatch_Genome	20	4.00
Rfam-mRNA_Unmatch_Genome	16	1.15
Rfam-mRNA_Unmatch_Genome	17	2.12
Rfam-mRNA_Unmatch_Genome	18	16.86
Rfam-mRNA_Unmatch_Genome	19	31.71
Rfam-mRNA_Unmatch_Genome	20	30.34
Rfam-mRNA_Unmatch_Genome	21	35.87
Rfam-mRNA_Unmatch_Genome	22	31.19
Rfam-mRNA_Unmatch_Genome	23	51.92
Rfam-mRNA_Unmatch_Genome	24	71.71
Rfam-mRNA_Unmatch_Genome	25	76.44
Rfam-mRNA_Unmatch_Genome	26	78.66
Rfam-mRNA_Unmatch_Genome	27	85.95
Rfam-mRNA_Unmatch_Genome	28	53.49
Rfam-mRNA_Unmatch_Genome	29	38.69
Rfam-mRNA_Unmatch_Genome	30	37.76
Rfam-mRNA_Unmatch_Genome	31	36.08
Rfam-mRNA_Unmatch_Genome	32	34.93
Rfam-mRNA_Unmatch_Genome	33	30.87
Rfam-mRNA_Unmatch_Genome	34	40.17
Rfam-mRNA_Unmatch_Genome	35	34.43
Rfam-mRNA_Unmatch_Genome	36	33.26
Rfam-mRNA_Unmatch_Genome	37	23.93
Rfam-mRNA_Unmatch_Genome	38	16.75
Rfam-mRNA_Unmatch_Genome	39	12.27
Rfam-mRNA_Unmatch_Genome	40	12.58
Rfam-mRNA_Unmatch_Genome	43	51.21
Rfam-mt_DNA_Unmatch_Genome	17	2.00
Rfam-mt_DNA_Unmatch_Genome	18	1.00
Rfam-mt_DNA_Unmatch_Genome	19	3.00
Rfam-mt_DNA_Unmatch_Genome	20	1.00
Rfam-mt_DNA_Unmatch_Genome	21	2.00
Rfam-mt_DNA_Unmatch_Genome	22	2.00
Rfam-mt_DNA_Unmatch_Genome	23	3.00
Rfam-mt_DNA_Unmatch_Genome	24	2.00
Rfam-mt_DNA_Unmatch_Genome	26	1.50
Rfam-mt_DNA_Unmatch_Genome	27	1.00
Rfam-mt_DNA_Unmatch_Genome	28	3.00
Rfam-mt_DNA_Unmatch_Genome	29	2.00
Rfam-mt_DNA_Unmatch_Genome	30	1.00
Rfam-mt_DNA_Unmatch_Genome	31	3.00
Rfam-mt_DNA_Unmatch_Genome	33	1.00
Rfam-mt_DNA_Unmatch_Genome	35	2.00
Rfam-mt_DNA_Unmatch_Genome	36	1.00
Rfam-mt_DNA_Unmatch_Genome	40	1.00
Rfam-other_Unmatch_Genome	16	0.67
Rfam-other_Unmatch_Genome	17	11.00
Rfam-other_Unmatch_Genome	18	21.00
Rfam-other_Unmatch_Genome	19	45.33
Rfam-other_Unmatch_Genome	20	28.67
Rfam-other_Unmatch_Genome	21	11.00
Rfam-other_Unmatch_Genome	22	2.33
Rfam-other_Unmatch_Genome	23	2.67
Rfam-other_Unmatch_Genome	24	2.67
Rfam-other_Unmatch_Genome	25	3.67
Rfam-other_Unmatch_Genome	26	8.33
Rfam-other_Unmatch_Genome	27	5.00
Rfam-other_Unmatch_Genome	28	7.33
Rfam-other_Unmatch_Genome	29	5.67
Rfam-other_Unmatch_Genome	31	3.00
Rfam-other_Unmatch_Genome	32	0.67
Rfam-other_RNA_Unmatch_Genome	20	1.00
Rfam-other_RNA_Unmatch_Genome	22	1.00
Rfam-rRNA_Unmatch_Genome	16	0.05
Rfam-rRNA_Unmatch_Genome	17	1.53
Rfam-rRNA_Unmatch_Genome	18	12.19
Rfam-rRNA_Unmatch_Genome	19	16.21
Rfam-rRNA_Unmatch_Genome	20	14.00
Rfam-rRNA_Unmatch_Genome	21	18.99
Rfam-rRNA_Unmatch_Genome	22	26.73
Rfam-rRNA_Unmatch_Genome	23	25.46
Rfam-rRNA_Unmatch_Genome	24	28.78
Rfam-rRNA_Unmatch_Genome	25	31.06
Rfam-rRNA_Unmatch_Genome	26	41.26
Rfam-rRNA_Unmatch_Genome	27	26.91
Rfam-rRNA_Unmatch_Genome	28	29.02
Rfam-rRNA_Unmatch_Genome	29	25.64
Rfam-rRNA_Unmatch_Genome	30	24.90
Rfam-rRNA_Unmatch_Genome	31	22.71
Rfam-rRNA_Unmatch_Genome	32	29.26
Rfam-rRNA_Unmatch_Genome	33	24.68
Rfam-rRNA_Unmatch_Genome	34	27.76
Rfam-rRNA_Unmatch_Genome	35	28.90
Rfam-rRNA_Unmatch_Genome	36	27.59
Rfam-rRNA_Unmatch_Genome	37	15.99
Rfam-rRNA_Unmatch_Genome	38	11.67
Rfam-rRNA_Unmatch_Genome	39	10.51
Rfam-rRNA_Unmatch_Genome	40	8.32
Rfam-rRNA_Unmatch_Genome	43	48.49
Rfam-scRNA_Unmatch_Genome	31	1.00
Rfam-snRNA_Unmatch_Genome	21	1.00
Unannotated_Match_Genome	15	5961
Unannotated_Match_Genome	16	26222
Unannotated_Match_Genome	17	56563
Unannotated_Match_Genome	18	71595
Unannotated_Match_Genome	19	53367
Unannotated_Match_Genome	20	29064
Unannotated_Match_Genome	21	14604
Unannotated_Match_Genome	22	7876
Unannotated_Match_Genome	23	4857
Unannotated_Match_Genome	24	3968
Unannotated_Match_Genome	25	3650
Unannotated_Match_Genome	26	3013
Unannotated_Match_Genome	27	2818
Unannotated_Match_Genome	28	2848
Unannotated_Match_Genome	29	2821
Unannotated_Match_Genome	30	3041
Unannotated_Match_Genome	31	3201
Unannotated_Match_Genome	32	2772
Unannotated_Match_Genome	33	3755
Unannotated_Match_Genome	34	5122
Unannotated_Match_Genome	35	3595
Unannotated_Match_Genome	36	3094
Unannotated_Match_Genome	37	1221
Unannotated_Match_Genome	38	707
Unannotated_Match_Genome	39	469
Unannotated_Match_Genome	40	453
Unannotated_Match_Genome	43	3008
Unannotated_Unmatch_Genome	15	114
Unannotated_Unmatch_Genome	16	2094
Unannotated_Unmatch_Genome	17	11269
Unannotated_Unmatch_Genome	18	35008
Unannotated_Unmatch_Genome	19	62990
Unannotated_Unmatch_Genome	20	83984
Unannotated_Unmatch_Genome	21	108096
Unannotated_Unmatch_Genome	22	126820
Unannotated_Unmatch_Genome	23	113325
Unannotated_Unmatch_Genome	24	109101
Unannotated_Unmatch_Genome	25	110474
Unannotated_Unmatch_Genome	26	123078
Unannotated_Unmatch_Genome	27	211516
Unannotated_Unmatch_Genome	28	511014
Unannotated_Unmatch_Genome	29	656730
Unannotated_Unmatch_Genome	30	583727
Unannotated_Unmatch_Genome	31	481050
Unannotated_Unmatch_Genome	32	336863
Unannotated_Unmatch_Genome	33	274322
Unannotated_Unmatch_Genome	34	199925
Unannotated_Unmatch_Genome	35	117211
Unannotated_Unmatch_Genome	36	73173
Unannotated_Unmatch_Genome	37	45765
Unannotated_Unmatch_Genome	38	25284
Unannotated_Unmatch_Genome	39	20123
Unannotated_Unmatch_Genome	40	25535
Unannotated_Unmatch_Genome	43	235439
